class,aa_000,ab_000,ac_000,ad_000,ae_000,af_000,ag_000,ag_001,ag_002,ag_003,ag_004,ag_005,ag_006,ag_007,ag_008,ag_009,ah_000,ai_000,aj_000,ak_000,al_000,am_0,an_000,ao_000,ap_000,aq_000,ar_000,as_000,at_000,au_000,av_000,ax_000,ay_000,ay_001,ay_002,ay_003,ay_004,ay_005,ay_006,ay_007,ay_008,ay_009,az_000,az_001,az_002,az_003,az_004,az_005,az_006,az_007,az_008,az_009,ba_000,ba_001,ba_002,ba_003,ba_004,ba_005,ba_006,ba_007,ba_008,ba_009,bb_000,bc_000,bd_000,be_000,bf_000,bg_000,bh_000,bi_000,bj_000,bk_000,bl_000,bm_000,bn_000,bo_000,bp_000,bq_000,br_000,bs_000,bt_000,bu_000,bv_000,bx_000,by_000,bz_000,ca_000,cb_000,cc_000,cd_000,ce_000,cf_000,cg_000,ch_000,ci_000,cj_000,ck_000,cl_000,cm_000,cn_000,cn_001,cn_002,cn_003,cn_004,cn_005,cn_006,cn_007,cn_008,cn_009,co_000,cp_000,cq_000,cr_000,cs_000,cs_001,cs_002,cs_003,cs_004,cs_005,cs_006,cs_007,cs_008,cs_009,ct_000,cu_000,cv_000,cx_000,cy_000,cz_000,da_000,db_000,dc_000,dd_000,de_000,df_000,dg_000,dh_000,di_000,dj_000,dk_000,dl_000,dm_000,dn_000,do_000,dp_000,dq_000,dr_000,ds_000,dt_000,du_000,dv_000,dx_000,dy_000,dz_000,ea_000,eb_000,ec_00,ed_000,ee_000,ee_001,ee_002,ee_003,ee_004,ee_005,ee_006,ee_007,ee_008,ee_009,ef_000,eg_000
pos,1056758,0,42328,856,0,0,0,50394,184552,2116260,8359268,6371434,639894,51190,4638,0,39454610,431612,2782,na,4715344,7735174,78912322,72142386,39047734,10263578,6,0,0,0,34274,13358,0,0,0,0,0,0,268560,13072594,4436476,0,37508,16514,21030,32408,572048,15167946,1083288,846888,0,0,4941978,2295090,1757550,1255152,996850,823728,705760,692240,382398,3926884,122690152,28632,55552,69552,20,39454610,1238960,22612972,16403106,239060,245160,223840,243340,252460,174080,191660,286040,93040,1056757.35,122690152,122690152,37485530,158366,328218,na,347380,33755552,1209600,1509754,0,66,0,53167146.24,0,4672391.04,882,3704,82166,223794,798812,1843556,2970768,2409502,3005466,2641884,1821016,1980666,3138,72458,122690152,0,26206,3270,653530,633870,554164,12894082,2987228,25140,140,0,1526,3396,2320620,1217266,0,168,0,0,2849282,98634,18932,na,na,na,na,na,na,na,na,724196,351394,119428,134116954,17043728,1424784,257018,5243680,5958964,25101716,1144778,0,0,na,7445.3,7276,1415192,1779796,1450086,713608,1750894,4054554,4096660,2295880,220478,482,0,0
neg,29358,na,164,na,0,0,0,0,0,0,2128,1104688,788676,117048,3204,0,1041812,0,50,0,0,0,1814728,1606756,342580,159024,0,0,0,0,206,36,0,0,0,0,0,0,1048116,291548,676080,0,4906,1514,1716,2678,54064,1866190,84676,0,0,0,775082,315470,193268,174566,200302,178680,162514,15862,0,0,2157828,1010,1374,378,0,1041812,24702,160052,181098,218340,1310700,1310700,1310700,1310700,1310700,1310700,1310700,119140,29357.43,2157828,2157828,2122984,12745,11096,90816,942640,2015744,1209600,60122,na,na,na,1815430.08,0,195075.84,na,na,0,0,0,392234,1144764,401466,68410,7976,894,0,na,24,2157828,na,5052,380,63914,82424,96420,1612752,145940,8862,0,0,326,506,1475534,220542,0,4936,0,0,1655402,1338,160,0,0,0,0,0,0,0,0,14888,24658,5186,0,0,61748,8982,455740,53146,0,0,0,0,304760,na,na,213186,412750,316868,165918,404992,466684,34438,804,104,0,0,0
neg,16,0,18,12,0,0,0,0,0,0,648,1116,2632,0,0,0,1436,0,60,0,0,0,13770,11618,14622,522,0,0,0,0,4,32,0,0,0,0,0,0,0,0,4396,0,60,48,30,922,46,3290,0,0,0,0,2790,458,112,100,80,80,360,106,176,134,28414,0,8,0,0,1436,136,13382,1224,na,na,na,na,na,na,na,na,14480,15.53,28414,28414,29032,23,50,2736,28200,4422,1209600,264,2,0,0,1998.72,102.72,1401.6,0,10,0,0,0,1360,1678,742,616,0,0,0,0,8,28414,0,942,14,8,20,272,1154,1524,436,26,0,14,54,2102,90,0,0,0,0,2174,30,72,0,0,60,118,0,0,0,0,140,0,0,844,422,84,28,4880,510,9860,32,0,0,0,0.58,26,2500,1384,162,82,94,86,88,0,0,0,0,0
neg,1304,2,2130706432,116,0,0,0,0,0,0,15676,59848,21410,0,0,0,36268,0,0,0,1308,2622,86940,73050,40496,7578,0,0,0,0,20,128,0,0,0,0,0,0,0,19954,76980,0,752,462,414,1482,982,90774,1478,590,0,0,49914,21350,10426,6806,3400,2300,1516,734,264,224,128826,12,12,4,0,36268,1074,25200,15206,na,na,na,na,na,na,na,na,39540,1303.11,128826,128826,127484,359,0,12422,127840,97156,1209600,3326,4,12,0,73756.8,0,22101.12,32,122,0,0,13204,32342,45400,5634,286,58,10,0,4,8,128826,0,1504,76,312,7012,3834,35710,44726,3756,4,0,232,270,76268,2964,0,0,0,0,76418,288,244,0,0,0,0,0,0,0,0,1082,226,70,0,0,2616,528,463480,46366,0,0,0,0,303170,2.5,698,24420,14796,8220,4720,10342,8320,8380,17468,268,0,0,0
neg,31538,na,0,na,0,0,0,0,0,0,14864,357688,2282334,345316,636,0,1312230,0,0,0,0,0,2749632,2507968,428790,170046,0,0,0,0,0,0,0,0,0,0,0,0,133194,115568,2752076,0,6672,4806,6390,18806,520878,2443270,14,2,0,0,1712404,508382,248172,148970,107912,123482,134502,17008,6,0,3179322,0,220,264,822,1312230,43182,179180,247712,128080,206800,na,na,na,na,na,na,84760,31537.78,3179322,3179322,3137874,11343,233750,70778,749680,3000838,1209600,0,na,na,na,2214671.04,0,780802.56,0,0,0,0,0,128636,1361530,1363534,123812,19430,3862,34,na,0,3179322,na,5724,876,92918,578412,262762,1675062,372452,12632,0,0,na,na,na,na,na,na,na,na,na,3042,146,0,0,0,0,0,0,0,0,18236,15862,3592,0,0,134938,21322,5360620,726938,0,0,0,0,1537810,1818.28,2046,825194,746698,318560,133052,420290,531156,25702,176,10,0,0,0
neg,80724,na,3430,3162,0,0,0,0,0,0,98974,2154812,3291540,954808,68136,4,2722804,0,0,0,0,0,5953296,5115368,1107912,579902,0,0,0,0,8836,2304,0,0,0,0,0,0,2368922,4198444,908,0,7408,2536,3628,67496,4843832,1642882,492,0,0,0,2942294,1120264,432918,316550,256018,290602,935720,273908,0,0,7063886,0,342,106,232,2722804,83274,489962,615050,175220,189640,178700,161800,205420,na,na,na,173060,80723.43,7063886,7063886,6999860,31789,109030,83184,989420,6568274,1209600,300466,2,280,0,4853116.8,0,1702694.4,0,0,0,0,14,348590,2289918,2703364,1001802,190710,32400,1476,280,290,7063886,na,19568,2590,289320,1207046,699496,3694434,647762,8058,0,0,4826,5646,4685524,39356,200,32306,0,14,4985520,10928,3670,0,0,0,0,0,0,0,0,47302,68642,36284,0,0,232630,52856,10828120,1299872,0,0,0,0,1380300,4367.74,5534,1825862,1283278,759408,318472,538836,417862,360518,310422,711082,42534,0,0
neg,678,na,24,24,0,0,0,0,0,0,90,52546,5098,0,0,0,23948,0,0,0,0,0,57028,51242,7974,3464,0,0,0,0,14,4,0,0,0,0,0,0,57078,652,0,0,92,14,28,24,242,57276,54,0,0,0,28080,24650,3930,896,128,26,10,10,0,0,65022,0,20,106,78,23948,586,3000,4944,na,na,na,na,na,na,na,na,7760,677.94,65022,65022,72972,168,0,6328,64820,57748,1209600,1556,0,4,0,46443.84,0,11183.04,0,0,0,0,0,18870,37120,1412,248,76,4,0,8,12,65022,na,168,24,38,3758,1558,6538,42894,2606,146,0,44,86,47820,22886,0,10,0,32,48076,100,50,0,0,0,0,0,0,0,0,328,30,8,0,0,618,192,1680,184,0,0,0,0,0,60.76,64,11920,7568,17100,20712,432,0,0,0,0,0,0,0
neg,447166,na,0,na,0,0,0,0,0,0,358472,8003198,17245506,3635878,14228,0,14469032,0,40,na,3116,4610,26384542,23679280,4889372,2091596,0,0,0,0,0,0,0,0,0,0,0,21770,7900588,20124724,1210200,0,38430,33626,68876,118080,11531138,17448054,19066,10,2,0,13604698,3922174,2327750,1811560,1606042,1922890,3240324,821714,130,0,31282812,1060,1698,5314,654,14469032,301440,2572552,2294586,127900,98540,120320,137160,143160,107820,120040,102620,99000,447165.52,31282812,31282812,30844970,183937,4262986,na,965620,29257282,1209600,0,na,na,na,25472418.24,0,3731557.44,na,na,0,0,52172,3576268,13815184,10421056,1230082,133996,27978,546,na,0,31282812,na,40266,6002,1956662,1425976,4109260,20139212,1537646,42258,0,0,na,na,na,na,na,na,na,na,na,24942,486,na,na,na,na,na,na,na,na,176152,432464,82442,0,0,1009350,138334,45785480,7224810,0,0,0,0,na,na,na,3922252,5428886,3489110,1853150,4296034,4075102,2727292,1402828,1989274,73354,0,0
neg,122082,na,866,na,0,0,na,na,na,na,na,na,na,na,na,na,3469240,0,0,0,0,0,6196382,5545298,1592920,544094,0,0,0,0,1268,5350,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,7790126,128,178,282,0,3469240,105116,1033162,556344,231440,218840,244160,240660,228580,304820,na,na,114980,122082.84,7790126,7790126,7792050,33709,190308,45658,522020,6926622,1209600,0,na,na,na,6291787.2,0,617824.32,2,1368,na,na,na,na,na,na,na,na,na,na,na,0,7790126,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,4740,408,0,0,0,0,0,0,0,0,45308,58266,11640,15795496,2437692,338288,49084,19432220,2036292,5383152,70788,0,0,6631760,4097.34,2998,na,na,na,na,na,na,na,na,na,na,0,0
neg,1800,na,370,346,0,0,0,0,0,0,92,66332,37214,0,0,0,42324,0,0,0,0,0,96890,86978,17916,7566,0,0,0,0,212,64,0,0,0,0,0,9348,75406,4072,14812,0,1146,16,12,34,7184,95188,58,0,0,0,35892,45080,13116,6228,1932,516,556,312,6,0,114816,6,8,168,0,42324,1230,11388,6494,na,na,na,na,na,na,na,na,17700,1800.89,114816,114816,118486,418,2494,11326,114620,103638,1209600,3092,2,0,0,95457.6,0,7037.76,0,0,0,0,0,26110,75952,1086,340,120,30,0,0,6,114816,na,1210,16,28,4814,1612,11464,81390,2956,148,0,636,104,67956,58216,0,540,0,12,96316,82,60,0,0,0,0,0,0,0,0,614,272,88,0,0,1626,732,52440,6766,0,0,0,0,800900,62.66,58,8962,14116,6556,2492,6936,64046,524,6,0,0,0,0
neg,32022,na,1754,1588,0,0,0,0,0,0,260,369484,1229638,388098,32318,2686,886948,0,0,0,0,0,1761922,1507326,465592,221692,0,0,0,0,3798,666,0,0,0,0,0,94072,1148082,455270,325060,0,2228,1356,1598,142232,1390608,484434,28,0,0,0,630316,533030,223206,147488,95494,69644,110658,212648,0,0,2227752,12,10,98,16,886948,25950,285950,178494,293020,na,na,na,na,na,na,na,168920,32021.36,2227752,2227752,2229074,13780,1444,99496,1014200,2022484,1209600,59404,2,50,0,1772927.04,0,248297.28,0,0,0,0,0,108062,771154,866002,261258,13176,2420,412,6,12,2227752,na,2410,300,34968,161506,124076,1523830,168194,7136,64,0,2254,1734,1786902,82,0,152,0,16,1792752,1596,64,0,0,0,0,0,0,0,0,14172,16588,4328,0,0,80426,17474,27800,3966,443010,47198,0,0,31021370,681.22,736,266062,317352,243414,119428,237958,232194,481836,120514,3692,34,0,0
neg,34418,na,0,na,0,0,0,0,0,0,7998,655098,1427950,84832,8,0,1106774,0,326,0,240,504,1972170,1774802,307816,156568,0,0,0,0,0,0,0,0,0,0,0,4412,433168,305672,1432634,0,4876,2408,1606,2464,241766,1912580,10182,2,2,0,734104,487722,237278,175026,137080,127568,152200,106488,17322,1098,2280754,36,22,740,238,1106774,30036,161348,145076,160680,1310700,1310700,1310700,1310700,1310700,1310700,1310700,142220,34417.43,2280754,2280754,2254520,13446,142334,104072,1065440,2175886,1209600,0,na,na,na,2019410.88,0,149210.88,na,na,0,0,364,190284,1398946,538168,37080,9376,1668,0,na,0,2280754,na,3888,338,63284,89178,146044,1676382,189036,7734,2,0,na,na,na,na,na,na,na,na,na,1400,98,0,0,0,0,0,0,0,0,15422,28490,6444,0,0,88070,14228,4689260,603392,0,0,0,0,5490170,na,na,170236,378910,281356,184546,542816,440136,145860,30502,1524,0,0,0
neg,2750,na,74,68,0,0,0,0,0,0,150,21950,143096,2670,0,0,86302,0,0,0,0,0,153194,137464,29520,11718,0,0,0,0,68,34,0,0,0,0,0,0,49706,100994,17166,0,176,14,38,42,886,166226,484,0,0,0,53634,91134,16058,5826,962,196,44,12,0,0,182754,2,10,476,2,86302,2030,15778,13686,na,na,na,na,na,na,na,na,29180,2749.4,182754,182754,184954,559,0,17946,182400,167866,1209600,5742,0,8,0,152637.12,0,15101.76,0,0,0,0,0,9260,124536,32564,1100,374,32,0,0,4,182754,na,238,28,504,11532,3014,55536,95238,1750,26,0,118,154,153510,65062,0,2,0,14,153512,138,34,0,0,0,0,0,0,0,0,780,686,134,0,0,4268,1406,1040,104,0,0,0,0,1749440,89.66,88,16448,22906,15200,10528,28988,73618,178,0,0,0,0,0
neg,1148,0,14,10,0,0,0,0,0,0,398,65798,65628,1710,0,0,45420,0,0,0,0,0,123436,101254,31204,9868,0,0,0,0,12,32,0,0,0,0,0,0,0,95048,38486,0,1740,214,198,152,1112,126142,3976,0,0,0,64422,23566,13890,12944,7570,4028,2766,1758,758,1832,154750,34,34,12,0,45420,1600,8168,22716,na,na,na,na,na,na,na,na,29960,1147.21,154750,154750,147334,664,0,10176,153320,133788,1209600,3338,0,14,0,64576.32,7000.32,18650.88,0,60,0,0,214,12652,49574,46662,23582,766,80,4,0,4,154750,0,1610,90,8046,3990,11244,76360,30710,1470,14,0,16,40,93492,22982,0,68,0,0,97202,310,242,90,15146,0,0,0,0,0,0,1458,190,48,0,0,2372,290,1260,126,0,0,0,0,147220,311.78,270,27032,57794,6342,1608,2738,11808,20466,5648,98,0,0,0
neg,41934,na,2130706432,92,0,0,0,0,0,0,14710,478980,1661652,348456,13064,252,1045278,0,0,0,0,0,2332072,2113930,286326,182040,0,0,0,0,70,22,0,0,0,0,0,12158,1133596,802524,568836,0,1050,312,636,16994,1459738,1037846,538,0,0,0,654042,777138,272880,198858,171610,163490,201128,77968,0,0,2618644,44,280,44,2,1045278,22778,171444,113960,125540,148320,na,na,na,na,na,na,9120,41934.56,2618644,2618644,2617500,16355,170,17738,195680,2517114,1209600,76912,2,40,0,2323113.6,0,192610.56,0,0,0,0,0,140178,937618,1256112,172460,8622,1990,134,0,6,2618644,na,2556,358,73112,96746,94014,1868628,370312,11354,34,0,174,98,2326668,138688,0,39182,0,28,2333862,1264,122,0,0,0,0,0,0,0,0,12628,43518,15540,0,0,66740,9808,8430020,845074,1917506,530,0,0,1934560,731.68,730,205014,430566,333482,174660,406274,337224,316472,148488,159268,5666,0,0
neg,40406,na,2130706434,340,0,0,0,0,0,0,1478,747554,1623236,604248,63774,10886,1399006,4428,0,0,0,0,2498666,1969442,652916,481436,0,0,12136,4030,1264,230,0,0,0,0,0,11560,941060,819230,1279326,0,1594,826,1890,6188,69484,2968392,2802,0,0,0,957342,715308,224790,150146,103492,80958,114902,678038,26200,0,3152078,2398,5378,1458,20,1399006,53172,249440,400322,286460,183100,na,na,na,na,na,na,178060,40406.07,3152078,3152078,3118748,23809,8184,69272,727260,3051176,1209600,106646,2,16,0,2507447.04,0,541702.08,2,250,0,0,0,179682,877770,1438634,512174,39002,3600,314,3508,3556,3152078,na,4022,452,108500,315596,161000,1980700,461090,19686,128,2,494,650,2414590,595554,0,186,0,50,2534760,1838,82,0,0,0,0,0,0,0,0,38076,32004,14418,0,0,71966,11630,6088120,901518,131906,5516,0,0,10406090,995.88,1080,569212,616936,389636,212320,480004,613006,107582,31866,30006,608,0,0
neg,632,na,62,na,0,0,0,0,0,12286,43666,26706,934,0,0,0,23936,0,0,0,12448,19580,86464,83990,44236,4412,0,0,0,0,0,0,0,0,0,0,0,0,2756,75528,5308,0,1400,100,126,88,5254,76624,0,0,0,0,53766,11958,5886,5352,2388,1566,948,1122,478,128,143320,22,40,20,0,23936,888,28708,15220,na,na,na,na,na,na,na,na,43200,632.16,143320,143320,142344,261,17220,13538,141920,83592,1209600,0,na,na,na,34186.56,28064.64,20143.68,0,60,0,5894,36066,36260,4308,778,286,0,0,0,na,18,143320,na,1530,84,232,1606,1632,13724,59036,5714,34,0,na,na,na,na,na,na,na,na,na,208,56,0,0,580,43170,0,0,0,0,1270,74,16,0,0,846,146,55860,16016,132102,358,0,0,0,329.24,308,50188,9500,2602,778,1742,2372,3190,12804,416,0,0,0
neg,198,0,24,16,0,0,0,0,6234,6860,17774,17114,1756,0,0,0,12844,0,0,0,12822,21438,28978,32700,26874,3314,0,0,0,0,66,46,0,0,0,0,0,0,0,44668,5070,0,1380,112,72,128,220,4962,16428,26400,36,0,40332,3466,3138,1000,674,666,240,206,14,2,68746,12,14,64,0,12844,472,11886,14902,na,na,na,na,na,na,na,na,26460,198.74,68746,68746,68792,132,0,6564,68260,49822,1209600,856,0,14,0,14070.72,0,34575.36,4,32,3490,6504,16272,15428,4802,3076,166,0,0,0,24,46,68746,0,1304,42,102,1388,10968,13792,20910,1214,18,0,34,78,14530,4392,0,0,0,0,16500,128,134,0,0,0,0,0,0,0,0,696,20,2,0,0,268,68,280,28,0,0,0,0,0,157.56,100,36500,5454,490,292,862,830,818,4492,0,0,0,0
neg,45074,na,2130706432,710,0,0,0,0,0,0,564,662262,1696866,293396,4724,0,1189826,0,0,0,0,0,2413124,2153818,327136,234400,0,0,0,0,594,684,0,0,0,0,0,204,465086,879486,1313036,0,1274,916,760,1102,67200,2586286,274,0,0,0,759818,774334,383506,253592,189234,202840,94488,0,0,0,2740470,22,82,108,2,1189826,37222,192720,134008,140060,146980,na,na,na,na,na,na,37260,45073.68,2740470,2740470,2743016,15418,36722,30306,317900,2657812,1209600,83318,2,46,0,2399865.6,0,256692.48,0,234,0,0,0,58864,1116284,1193588,273052,12800,3002,222,86,100,2740470,na,2324,264,114328,146074,107394,1545956,733406,7904,162,0,980,1504,1819224,5968,0,1574,0,28,2419960,1190,264,0,0,0,0,0,0,0,0,16860,25218,14658,0,0,92796,20786,11801700,1366574,0,0,0,0,5073680,662.82,676,273344,372120,318230,176784,354528,282684,283438,514678,81710,296,0,0
neg,198616,na,na,na,na,na,0,0,0,0,21554,1283710,9231552,2060276,26134,0,5002652,0,0,na,0,0,11111036,10347264,1805836,710512,na,0,0,0,na,na,0,0,0,0,0,299856,2218946,6394590,3709834,0,9600,11200,14850,208660,9546620,2832290,6,0,0,0,4103294,2752208,1604170,1349850,1164538,888570,599970,160592,34,0,12918474,na,na,na,na,5002652,125950,872704,911902,155580,148220,193480,146280,164840,163460,167700,147340,102320,198615.61,12918474,12918474,na,77226,na,na,791820,na,1209600,na,na,na,na,11273935.68,0,1345323.84,na,na,0,0,3690,240050,5350644,6383888,575226,54538,14804,386,na,na,12918474,na,7920,1748,721182,447496,1907504,9122678,404332,10356,10,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,54774,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,1397978,2031990,1607620,969392,2610126,2073794,1139844,466376,320586,5520,na,na
neg,27624,na,0,na,0,0,0,0,0,0,10258,682044,932378,109310,270,0,901576,24452,230,0,152,218,1377956,1080328,405278,270850,0,0,0,0,0,0,0,0,0,0,0,18096,1003096,262350,450718,0,958,410,432,1286,137546,1588840,4780,8,0,0,765046,359466,215510,131886,84818,74170,94168,9196,0,0,1783602,0,26,6,274,901576,39834,144188,258966,329420,na,na,na,na,na,na,na,72300,27624.32,1783602,1783602,1761426,8613,550440,54932,571040,1734260,1209600,0,na,na,na,1497873.6,0,233676.48,na,na,0,0,960,175698,1010606,503682,36190,5518,1568,38,na,0,1783602,na,1240,274,36826,155000,73192,646346,812614,8764,4,0,na,na,na,na,na,na,na,na,na,1136,82,0,0,0,0,0,0,0,0,27622,31590,6408,0,0,65140,10356,2041540,805450,0,0,0,0,26589720,na,na,248494,243884,210742,127422,245694,187870,172310,124198,171588,2058,0,0
pos,361638,0,280,na,0,0,0,0,0,0,193768,1213998,611458,165512,39040,3452,14390070,1762456,122,0,640976,1300110,24676606,21110074,7930028,3690164,0,0,0,0,684,102,0,0,0,0,0,0,1666,1180176,1045386,0,1964,1154,1534,2378,6918,848604,1364674,2,0,0,1268010,298410,140476,85390,60496,47206,38348,39046,27744,222102,33250190,160,216,94,88,14390070,583524,2354852,5560794,264040,232480,220080,199000,227540,270520,232760,232200,104400,361637.81,33250190,33250190,2329782,10227,30300,15828,555820,2228198,1209600,0,na,na,na,21693175.68,1061023.68,9257094.72,32,252,0,0,4976,326792,882200,507828,258188,180400,54716,12128,na,0,33250190,0,2380,292,407708,398100,129078,829012,453812,6840,6,0,na,na,na,na,na,na,na,na,na,2592,146,0,0,11830,116338,0,0,0,0,352498,12146,3022,4536022,708268,76250,9704,2819000,450506,2326980,1932,0,0,0,655.5,718,751594,396816,266410,114746,180006,108294,111218,264410,33734,0,0,0
neg,600,4,106,80,0,0,0,0,0,0,3572,70906,34050,0,0,0,34982,0,0,0,138,206,120128,106770,59410,5850,0,0,0,0,38,54,0,0,0,0,0,0,0,18350,90178,0,362,72,150,680,674,68876,37714,0,0,0,87072,13520,4118,1064,654,464,302,950,188,196,179756,14,10,32,0,34982,1222,46166,13166,na,na,na,na,na,na,na,na,58640,599.09,179756,179756,178170,256,20722,17472,178860,108866,1209600,3146,2,26,0,43011.84,0,64532.16,2,60,0,0,1540,25158,54596,22810,2686,1628,110,0,0,46,179756,0,1574,80,1490,24534,14400,26810,37016,2612,12,0,90,74,42548,12484,0,54,0,0,47510,438,174,0,0,0,0,0,0,0,0,920,12,6,33798,4040,1432,412,94320,55664,176346,204,0,0,0,2.96,724,67198,17296,5304,1352,2058,1070,1170,13022,58,0,0,0
neg,97000,0,378,160,0,0,0,0,0,84938,2172716,4818644,3113846,523016,14590,0,4706546,0,0,0,34126,50964,9612370,8765116,1432862,695194,0,0,0,0,380,530,0,0,0,0,0,0,1398452,9185576,143722,0,14274,1568,2404,2976,19180,8465634,2192568,28644,502,0,6770220,1773144,948234,392148,245140,193264,153696,108774,66214,76916,11080752,812,118,8234,0,4706546,115040,401350,1029202,178560,140640,143720,152740,156080,170420,143560,138300,28060,97000.63,11080752,11080752,11350370,33123,114,3616,177560,10733254,1209600,403228,0,430,0,6374864.64,2717504.64,1631131.2,680,1458,0,2624,437316,1563610,3884236,3119898,1174734,433042,107926,4364,2496,2888,11080752,0,16580,2344,3598252,897714,685356,4466168,986700,74082,554,0,242,598,6320368,833382,0,3164,0,0,6503272,15580,2636,0,0,5660,3173544,0,0,0,0,37806,17372,2590,7053478,2661512,297314,98366,15240,2444,2533098,13908,0,0,7000670,5992.06,5548,4499218,2027904,1078982,313334,511330,552328,871528,871104,1980,42,0,0
neg,142,2,2130706432,10,0,0,0,0,0,0,44,19726,5740,0,0,0,11950,0,0,0,0,0,26374,20480,14386,1632,0,0,0,0,16,16,0,0,0,0,0,0,0,21444,4066,0,282,6,18,836,246,518,23604,0,0,0,19326,2824,1058,676,460,202,258,524,164,18,40794,4,2,30,0,11950,584,9382,4966,na,na,na,na,na,na,na,na,13940,142.16,40794,40794,40160,64,0,3788,40240,25652,1209600,1186,2,8,0,13218.24,0,10385.28,0,58,0,0,0,9362,15086,488,574,0,0,0,0,6,40794,0,1380,60,46,402,716,6490,13974,2440,2,0,12,30,15218,2064,0,86,0,0,15500,120,228,0,0,0,0,0,0,0,0,478,36,18,8080,990,312,162,38420,3856,32704,38,0,0,0,2.2,148,13178,7086,1238,360,426,378,328,2452,64,0,0,0
neg,1640,0,0,na,0,0,0,0,0,0,4728,77994,9784,0,0,0,56078,0,62,0,262,490,111886,105698,11494,3508,0,0,0,0,0,0,0,0,0,0,0,0,0,67394,25112,0,1284,14,48,30,30,88226,2874,0,0,0,27420,15434,24426,16504,4506,1764,1546,780,126,0,123686,54,112,56,0,56078,770,5778,5620,na,na,na,na,na,na,na,na,11080,1640.81,123686,123686,124660,557,52,12184,123240,92622,1209600,0,na,na,na,76513.92,2704.32,12252.48,0,34,0,0,1322,8188,19562,25308,37326,782,14,4,na,0,123686,0,1242,32,3552,3738,3414,6978,72354,1180,16,0,na,na,na,na,na,na,na,na,na,164,44,0,0,0,0,0,0,1600,3112,502,218,26,0,0,600,92,35180,3594,0,0,0,0,640850,183.74,112,16474,7672,1442,768,2654,12680,30398,20414,4,0,0,0
neg,39908,na,2130706432,152,0,0,0,0,0,0,126,55380,2071436,419710,8522,0,1092928,5596,0,0,0,0,2262856,1972178,447754,242916,0,0,0,0,744,262,0,0,0,0,0,17438,779754,1750394,7588,0,1456,770,936,1120,46898,2503750,244,0,0,0,847140,919028,305696,179446,113092,69976,66958,53838,0,0,2710898,198,148,528,12,1092928,29068,196876,247090,235300,154560,na,na,na,na,na,na,53240,39907.79,2710898,2710898,2705382,12329,0,26046,286960,2555174,1209600,66528,2,90,0,2193918.72,0,358994.88,0,772,0,0,0,998,1452902,981476,110518,8116,1154,10,0,8,2710898,na,2988,374,177536,151804,191372,1744726,281936,4396,42,0,340,964,2216200,109386,308,914,0,0,2216384,2048,156,0,0,0,0,0,0,0,0,17706,32864,10614,0,0,69546,11720,8990180,899044,0,0,0,0,0,887.78,848,375958,400218,292552,158164,334966,315584,304340,197356,174202,1834,0,0
neg,40432,na,2130706436,770,0,0,0,0,0,0,10034,914510,2616358,590860,72074,0,2034632,0,0,0,0,0,3756272,3104658,787514,514404,0,0,0,0,1756,380,0,0,0,0,0,0,3639076,349020,215740,0,3564,1152,1498,1502,16314,3998640,181164,2,0,0,2116494,667736,334116,260670,247596,267694,307306,2224,0,0,4545146,0,340,100,50,2034632,66618,260206,524572,202800,183480,223720,na,na,na,na,na,164460,40431.25,4545146,4545146,4329746,16047,50048,80270,901820,4203836,1209600,209120,4,138,0,3199823.04,27189.12,1106272.32,0,344,0,0,0,70046,957964,1930920,1126248,106208,12070,380,6,12,4545146,na,9016,1236,23440,885910,305058,2016808,948456,13906,6,0,1306,668,2566460,36824,0,432,398,50,3249110,8100,1546,0,0,290,27650,0,0,0,0,43188,24054,10540,0,0,136146,31870,11867840,1996282,0,0,0,0,1511780,2320.42,2958,1167150,1403744,751108,200988,237316,123346,93362,66912,155138,4772,0,0
neg,31002,na,794,718,0,0,0,0,0,0,88478,1018564,936770,134326,25522,3122,1039410,0,0,0,798,1740,1832726,1422510,461658,373542,0,0,0,0,1908,406,0,0,0,0,0,103646,1396660,250808,455668,0,1980,782,952,60920,1414438,720580,7130,0,0,0,694866,443670,148916,112466,83972,75688,123260,521374,2570,0,2295462,1832,130,986,12,1039410,36064,208342,250986,227280,na,na,na,na,na,na,na,230400,31002.07,2295462,2295462,2294462,19116,10322,105724,1081400,2206782,1209600,81128,0,80,0,1839531.84,35804.16,329581.44,0,0,0,0,346,274766,795556,909682,210030,12790,3124,488,20,30,2295462,na,2962,450,28844,224796,80922,946598,896554,25320,336,0,1246,1388,1774204,492630,0,13224,0,40,1856316,1736,246,0,0,160,36618,0,0,0,0,21988,29454,5694,0,0,50206,10094,56500,32182,0,0,0,0,30002100,1036.6,872,382656,465662,287326,125744,255444,178906,176098,287254,47644,48,0,0
